Gene stable ID,Gene stable ID version,Ensemble_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSDARG00000038863,ENSDARG00000038863.10,ENSDART00000056742,ENSDART00000056742.8,1,protein_coding
ENSDARG00000094710,ENSDARG00000094710.2,ENSDART00000193713,ENSDART00000193713.1,1,protein_coding
ENSDARG00000104807,ENSDARG00000104807.2,ENSDART00000167354,ENSDART00000167354.2,1,protein_coding
ENSDARG00000035821,ENSDARG00000035821.8,ENSDART00000143966,ENSDART00000143966.4,1,protein_coding
ENSDARG00000076248,ENSDARG00000076248.7,ENSDART00000157042,ENSDART00000157042.2,1,protein_coding
ENSDARG00000042520,ENSDARG00000042520.8,ENSDART00000128050,ENSDART00000128050.3,1,protein_coding
ENSDARG00000071662,ENSDARG00000071662.7,ENSDART00000145821,ENSDART00000145821.2,1,protein_coding
ENSDARG00000005462,ENSDARG00000005462.9,ENSDART00000026178,ENSDART00000026178.8,1,protein_coding
ENSDARG00000078475,ENSDARG00000078475.5,ENSDART00000180264,ENSDART00000180264.1,1,protein_coding
ENSDARG00000055837,ENSDARG00000055837.8,ENSDART00000139355,ENSDART00000139355.3,1,protein_coding
ENSDARG00000043492,ENSDARG00000043492.4,ENSDART00000075646,ENSDART00000075646.4,1,protein_coding
ENSDARG00000070774,ENSDARG00000070774.5,ENSDART00000134567,ENSDART00000134567.3,1,protein_coding
ENSDARG00000093658,ENSDARG00000093658.4,ENSDART00000144074,ENSDART00000144074.3,1,protein_coding
ENSDARG00000099439,ENSDARG00000099439.2,ENSDART00000169814,ENSDART00000169814.2,1,protein_coding
ENSDARG00000035507,ENSDARG00000035507.9,ENSDART00000148314,ENSDART00000148314.3,1,protein_coding
ENSDARG00000093845,ENSDARG00000093845.4,ENSDART00000152711,ENSDART00000152711.2,1,protein_coding
ENSDARG00000063451,ENSDARG00000063451.7,ENSDART00000148553,ENSDART00000148553.2,1,protein_coding
ENSDARG00000069649,ENSDARG00000069649.6,ENSDART00000147086,ENSDART00000147086.3,1,protein_coding
ENSDARG00000038543,ENSDARG00000038543.5,ENSDART00000056248,ENSDART00000056248.5,1,protein_coding
ENSDARG00000030656,ENSDARG00000030656.8,ENSDART00000044057,ENSDART00000044057.6,1,protein_coding
ENSDARG00000074387,ENSDARG00000074387.5,ENSDART00000110571,ENSDART00000110571.4,1,protein_coding
ENSDARG00000011897,ENSDARG00000011897.11,ENSDART00000011456,ENSDART00000011456.10,1,protein_coding
ENSDARG00000032577,ENSDARG00000032577.8,ENSDART00000047134,ENSDART00000047134.8,1,protein_coding
ENSDARG00000105714,ENSDARG00000105714.2,ENSDART00000174250,ENSDART00000174250.2,1,protein_coding
ENSDARG00000005318,ENSDARG00000005318.11,ENSDART00000022574,ENSDART00000022574.9,1,protein_coding
ENSDARG00000104398,ENSDARG00000104398.2,ENSDART00000171452,ENSDART00000171452.2,1,protein_coding
ENSDARG00000028976,ENSDARG00000028976.9,ENSDART00000048640,ENSDART00000048640.8,1,protein_coding
ENSDARG00000012987,ENSDARG00000012987.9,ENSDART00000022437,ENSDART00000022437.9,1,protein_coding
ENSDARG00000067794,ENSDARG00000067794.6,ENSDART00000173796,ENSDART00000173796.2,1,protein_coding
ENSDARG00000104654,ENSDARG00000104654.3,ENSDART00000167747,ENSDART00000167747.3,1,protein_coding
ENSDARG00000078618,ENSDARG00000078618.5,ENSDART00000187956,ENSDART00000187956.1,1,protein_coding
ENSDARG00000096663,ENSDARG00000096663.2,ENSDART00000152826,ENSDART00000152826.2,1,protein_coding
ENSDARG00000077728,ENSDARG00000077728.4,ENSDART00000111774,ENSDART00000111774.3,1,protein_coding
ENSDARG00000011537,ENSDARG00000011537.13,ENSDART00000014649,ENSDART00000014649.12,1,protein_coding
ENSDARG00000070074,ENSDARG00000070074.7,ENSDART00000179450,ENSDART00000179450.2,1,protein_coding
ENSDARG00000003592,ENSDARG00000003592.9,ENSDART00000011337,ENSDART00000011337.8,1,protein_coding
ENSDARG00000102296,ENSDARG00000102296.3,ENSDART00000173719,ENSDART00000173719.2,1,protein_coding
ENSDARG00000095908,ENSDARG00000095908.4,ENSDART00000168560,ENSDART00000168560.3,1,protein_coding
ENSDARG00000038213,ENSDARG00000038213.7,ENSDART00000055722,ENSDART00000055722.7,1,protein_coding
ENSDARG00000019877,ENSDARG00000019877.8,ENSDART00000030622,ENSDART00000030622.7,1,protein_coding
ENSDARG00000031387,ENSDARG00000031387.6,ENSDART00000042194,ENSDART00000042194.6,1,protein_coding
ENSDARG00000073750,ENSDARG00000073750.5,ENSDART00000108748,ENSDART00000108748.3,1,protein_coding
ENSDARG00000063626,ENSDARG00000063626.7,ENSDART00000093149,ENSDART00000093149.6,1,protein_coding
ENSDARG00000053630,ENSDARG00000053630.7,ENSDART00000173895,ENSDART00000173895.2,1,protein_coding
ENSDARG00000101654,ENSDARG00000101654.2,ENSDART00000163183,ENSDART00000163183.2,1,protein_coding
ENSDARG00000062472,ENSDARG00000062472.6,ENSDART00000090371,ENSDART00000090371.6,1,protein_coding
ENSDARG00000079857,ENSDARG00000079857.5,ENSDART00000113276,ENSDART00000113276.5,1,protein_coding
ENSDARG00000078814,ENSDARG00000078814.6,ENSDART00000108656,ENSDART00000108656.4,1,protein_coding
ENSDARG00000078592,ENSDARG00000078592.5,ENSDART00000153552,ENSDART00000153552.2,1,protein_coding
ENSDARG00000068678,ENSDARG00000068678.7,ENSDART00000175259,ENSDART00000175259.2,1,protein_coding
ENSDARG00000105657,ENSDARG00000105657.2,ENSDART00000173567,ENSDART00000173567.2,1,protein_coding
ENSDARG00000023479,ENSDARG00000023479.10,ENSDART00000134896,ENSDART00000134896.3,1,protein_coding
ENSDARG00000070958,ENSDARG00000070958.7,ENSDART00000104613,ENSDART00000104613.5,1,protein_coding
ENSDARG00000090730,ENSDARG00000090730.4,ENSDART00000100784,ENSDART00000100784.5,1,protein_coding
ENSDARG00000019307,ENSDARG00000019307.9,ENSDART00000020249,ENSDART00000020249.8,1,protein_coding
ENSDARG00000078227,ENSDARG00000078227.4,ENSDART00000112782,ENSDART00000112782.4,1,protein_coding
ENSDARG00000002394,ENSDARG00000002394.10,ENSDART00000140308,ENSDART00000140308.2,1,protein_coding
ENSDARG00000067925,ENSDARG00000067925.4,ENSDART00000097882,ENSDART00000097882.3,1,protein_coding
ENSDARG00000060282,ENSDARG00000060282.6,ENSDART00000084780,ENSDART00000084780.6,1,protein_coding
ENSDARG00000039351,ENSDARG00000039351.7,ENSDART00000141693,ENSDART00000141693.2,1,protein_coding
ENSDARG00000005010,ENSDARG00000005010.11,ENSDART00000131673,ENSDART00000131673.2,1,protein_coding
ENSDARG00000068303,ENSDARG00000068303.6,ENSDART00000136367,ENSDART00000136367.2,1,protein_coding
ENSDARG00000058470,ENSDARG00000058470.7,ENSDART00000081341,ENSDART00000081341.7,1,protein_coding
ENSDARG00000053480,ENSDARG00000053480.7,ENSDART00000075513,ENSDART00000075513.7,1,protein_coding
ENSDARG00000096990,ENSDARG00000096990.2,ENSDART00000155893,ENSDART00000155893.2,1,protein_coding
ENSDARG00000042063,ENSDARG00000042063.9,ENSDART00000139867,ENSDART00000139867.3,1,protein_coding
ENSDARG00000100296,ENSDARG00000100296.2,ENSDART00000167660,ENSDART00000167660.2,1,protein_coding
ENSDARG00000099216,ENSDARG00000099216.2,ENSDART00000179998,ENSDART00000179998.1,1,protein_coding
ENSDARG00000069817,ENSDARG00000069817.7,ENSDART00000175417,ENSDART00000175417.2,1,protein_coding
ENSDARG00000036546,ENSDARG00000036546.7,ENSDART00000142560,ENSDART00000142560.2,1,protein_coding
ENSDARG00000101145,ENSDARG00000101145.3,ENSDART00000157787,ENSDART00000157787.2,1,protein_coding
ENSDARG00000100747,ENSDARG00000100747.2,ENSDART00000158017,ENSDART00000158017.2,1,protein_coding
ENSDARG00000062752,ENSDARG00000062752.7,ENSDART00000091105,ENSDART00000091105.7,1,protein_coding
ENSDARG00000090697,ENSDARG00000090697.4,ENSDART00000126705,ENSDART00000126705.4,1,protein_coding
ENSDARG00000094646,ENSDARG00000094646.4,ENSDART00000145069,ENSDART00000145069.2,1,protein_coding
ENSDARG00000041830,ENSDARG00000041830.6,ENSDART00000061299,ENSDART00000061299.6,1,protein_coding
ENSDARG00000105782,ENSDARG00000105782.2,ENSDART00000174244,ENSDART00000174244.2,1,protein_coding
ENSDARG00000021336,ENSDARG00000021336.8,ENSDART00000027919,ENSDART00000027919.5,1,protein_coding
ENSDARG00000105532,ENSDARG00000105532.2,ENSDART00000173638,ENSDART00000173638.2,1,protein_coding
ENSDARG00000016674,ENSDARG00000016674.11,ENSDART00000153693,ENSDART00000153693.2,1,protein_coding
ENSDARG00000028804,ENSDARG00000028804.6,ENSDART00000049399,ENSDART00000049399.6,1,protein_coding
ENSDARG00000025285,ENSDARG00000025285.8,ENSDART00000035939,ENSDART00000035939.8,1,protein_coding
ENSDARG00000038235,ENSDARG00000038235.5,ENSDART00000055754,ENSDART00000055754.5,1,protein_coding
ENSDARG00000011410,ENSDARG00000011410.10,ENSDART00000019527,ENSDART00000019527.10,1,protein_coding
ENSDARG00000018006,ENSDARG00000018006.10,ENSDART00000045991,ENSDART00000045991.7,1,protein_coding
ENSDARG00000096623,ENSDARG00000096623.2,ENSDART00000152690,ENSDART00000152690.2,1,protein_coding
ENSDARG00000044091,ENSDARG00000044091.7,ENSDART00000002974,ENSDART00000002974.9,1,protein_coding
ENSDARG00000068893,ENSDARG00000068893.6,ENSDART00000099794,ENSDART00000099794.6,1,protein_coding
ENSDARG00000071558,ENSDARG00000071558.6,ENSDART00000145379,ENSDART00000145379.2,1,protein_coding
ENSDARG00000028912,ENSDARG00000028912.10,ENSDART00000134367,ENSDART00000134367.3,1,protein_coding
ENSDARG00000116164,ENSDARG00000116164.1,ENSDART00000101902,ENSDART00000101902.5,1,protein_coding
ENSDARG00000097635,ENSDARG00000097635.3,ENSDART00000154388,ENSDART00000154388.3,1,protein_coding
ENSDARG00000031600,ENSDARG00000031600.9,ENSDART00000049864,ENSDART00000049864.7,1,protein_coding
ENSDARG00000068365,ENSDARG00000068365.8,ENSDART00000076420,ENSDART00000076420.3,1,protein_coding
ENSDARG00000055874,ENSDARG00000055874.6,ENSDART00000078271,ENSDART00000078271.6,1,protein_coding
ENSDARG00000032098,ENSDARG00000032098.9,ENSDART00000048823,ENSDART00000048823.8,1,protein_coding
ENSDARG00000022350,ENSDARG00000022350.12,ENSDART00000035239,ENSDART00000035239.10,1,protein_coding
ENSDARG00000071460,ENSDARG00000071460.8,ENSDART00000152019,ENSDART00000152019.3,1,protein_coding
ENSDARG00000011801,ENSDARG00000011801.6,ENSDART00000018570,ENSDART00000018570.5,1,protein_coding
ENSDARG00000093569,ENSDARG00000093569.4,ENSDART00000131972,ENSDART00000131972.3,1,protein_coding
ENSDARG00000100944,ENSDARG00000100944.2,ENSDART00000162227,ENSDART00000162227.2,1,protein_coding
ENSDARG00000037861,ENSDARG00000037861.10,ENSDART00000174467,ENSDART00000174467.2,1,protein_coding
ENSDARG00000075629,ENSDARG00000075629.5,ENSDART00000156595,ENSDART00000156595.3,1,protein_coding
ENSDARG00000059235,ENSDARG00000059235.6,ENSDART00000162434,ENSDART00000162434.2,1,protein_coding
ENSDARG00000004372,ENSDARG00000004372.10,ENSDART00000109023,ENSDART00000109023.4,1,protein_coding
ENSDARG00000058379,ENSDARG00000058379.6,ENSDART00000134606,ENSDART00000134606.3,1,protein_coding
ENSDARG00000044034,ENSDARG00000044034.6,ENSDART00000064646,ENSDART00000064646.6,1,protein_coding
ENSDARG00000093805,ENSDARG00000093805.3,ENSDART00000151827,ENSDART00000151827.2,1,protein_coding
ENSDARG00000071456,ENSDARG00000071456.4,ENSDART00000109975,ENSDART00000109975.3,1,protein_coding
ENSDARG00000040258,ENSDARG00000040258.8,ENSDART00000058894,ENSDART00000058894.7,1,protein_coding
ENSDARG00000059781,ENSDARG00000059781.8,ENSDART00000157905,ENSDART00000157905.2,1,protein_coding
ENSDARG00000054319,ENSDARG00000054319.5,ENSDART00000079732,ENSDART00000079732.5,1,protein_coding
ENSDARG00000057107,ENSDARG00000057107.7,ENSDART00000157192,ENSDART00000157192.3,1,protein_coding
ENSDARG00000014101,ENSDARG00000014101.12,ENSDART00000009343,ENSDART00000009343.11,1,protein_coding
ENSDARG00000037246,ENSDARG00000037246.7,ENSDART00000054189,ENSDART00000054189.4,1,protein_coding
ENSDARG00000102643,ENSDARG00000102643.2,ENSDART00000164390,ENSDART00000164390.2,1,protein_coding
ENSDARG00000002467,ENSDARG00000002467.8,ENSDART00000025330,ENSDART00000025330.8,1,protein_coding
ENSDARG00000054570,ENSDARG00000054570.8,ENSDART00000076796,ENSDART00000076796.7,1,protein_coding
ENSDARG00000062427,ENSDARG00000062427.8,ENSDART00000090260,ENSDART00000090260.6,1,protein_coding
ENSDARG00000018004,ENSDARG00000018004.9,ENSDART00000022377,ENSDART00000022377.7,1,protein_coding
ENSDARG00000086620,ENSDARG00000086620.4,ENSDART00000148916,ENSDART00000148916.2,1,protein_coding
ENSDARG00000025949,ENSDARG00000025949.10,ENSDART00000137975,ENSDART00000137975.4,1,protein_coding
ENSDARG00000060788,ENSDARG00000060788.4,ENSDART00000086040,ENSDART00000086040.4,1,protein_coding
ENSDARG00000060564,ENSDARG00000060564.6,ENSDART00000085481,ENSDART00000085481.6,1,protein_coding
ENSDARG00000038955,ENSDARG00000038955.8,ENSDART00000134909,ENSDART00000134909.3,1,protein_coding
ENSDARG00000015876,ENSDARG00000015876.12,ENSDART00000186289,ENSDART00000186289.1,1,protein_coding
ENSDARG00000021595,ENSDARG00000021595.7,ENSDART00000039277,ENSDART00000039277.7,1,protein_coding
ENSDARG00000063158,ENSDARG00000063158.7,ENSDART00000192388,ENSDART00000192388.1,1,protein_coding
ENSDARG00000069619,ENSDARG00000069619.7,ENSDART00000149155,ENSDART00000149155.3,1,protein_coding
ENSDARG00000103643,ENSDARG00000103643.3,ENSDART00000168010,ENSDART00000168010.2,1,protein_coding
ENSDARG00000075826,ENSDARG00000075826.5,ENSDART00000156871,ENSDART00000156871.3,1,protein_coding
ENSDARG00000063690,ENSDARG00000063690.6,ENSDART00000093304,ENSDART00000093304.6,1,protein_coding
ENSDARG00000062096,ENSDARG00000062096.6,ENSDART00000104592,ENSDART00000104592.5,1,protein_coding
ENSDARG00000104307,ENSDARG00000104307.2,ENSDART00000167757,ENSDART00000167757.2,1,protein_coding
ENSDARG00000063631,ENSDARG00000063631.7,ENSDART00000137398,ENSDART00000137398.3,1,protein_coding
ENSDARG00000043485,ENSDARG00000043485.6,ENSDART00000152429,ENSDART00000152429.2,1,protein_coding
ENSDARG00000099900,ENSDARG00000099900.2,ENSDART00000161265,ENSDART00000161265.2,1,protein_coding
ENSDARG00000096153,ENSDARG00000096153.2,ENSDART00000150250,ENSDART00000150250.2,1,protein_coding
ENSDARG00000078500,ENSDARG00000078500.4,ENSDART00000113679,ENSDART00000113679.4,1,protein_coding
ENSDARG00000045565,ENSDARG00000045565.8,ENSDART00000067001,ENSDART00000067001.7,1,protein_coding
ENSDARG00000101561,ENSDARG00000101561.2,ENSDART00000170960,ENSDART00000170960.2,1,protein_coding
ENSDARG00000019304,ENSDARG00000019304.12,ENSDART00000050762,ENSDART00000050762.10,1,protein_coding
ENSDARG00000077037,ENSDARG00000077037.3,ENSDART00000024292,ENSDART00000024292.6,1,protein_coding
ENSDARG00000007916,ENSDARG00000007916.8,ENSDART00000050245,ENSDART00000050245.6,1,protein_coding
ENSDARG00000018817,ENSDARG00000018817.9,ENSDART00000014843,ENSDART00000014843.6,1,protein_coding
ENSDARG00000045983,ENSDARG00000045983.5,ENSDART00000067600,ENSDART00000067600.4,1,protein_coding
ENSDARG00000053101,ENSDARG00000053101.6,ENSDART00000075080,ENSDART00000075080.6,1,protein_coding
ENSDARG00000076334,ENSDARG00000076334.4,ENSDART00000111486,ENSDART00000111486.4,1,protein_coding
ENSDARG00000019438,ENSDARG00000019438.12,ENSDART00000130581,ENSDART00000130581.3,1,protein_coding
ENSDARG00000061560,ENSDARG00000061560.7,ENSDART00000172390,ENSDART00000172390.2,1,protein_coding
ENSDARG00000021195,ENSDARG00000021195.9,ENSDART00000122519,ENSDART00000122519.3,1,protein_coding
ENSDARG00000093272,ENSDARG00000093272.2,ENSDART00000137949,ENSDART00000137949.2,1,protein_coding
ENSDARG00000009208,ENSDARG00000009208.7,ENSDART00000033819,ENSDART00000033819.5,1,protein_coding
ENSDARG00000071251,ENSDARG00000071251.7,ENSDART00000142287,ENSDART00000142287.3,1,protein_coding
ENSDARG00000027310,ENSDARG00000027310.7,ENSDART00000067030,ENSDART00000067030.6,1,protein_coding
ENSDARG00000100087,ENSDARG00000100087.2,ENSDART00000165196,ENSDART00000165196.2,1,protein_coding
ENSDARG00000012140,ENSDARG00000012140.7,ENSDART00000004899,ENSDART00000004899.6,1,protein_coding
ENSDARG00000009922,ENSDARG00000009922.10,ENSDART00000128535,ENSDART00000128535.3,1,protein_coding
ENSDARG00000091609,ENSDARG00000091609.3,ENSDART00000126020,ENSDART00000126020.3,1,protein_coding
ENSDARG00000071017,ENSDARG00000071017.5,ENSDART00000104740,ENSDART00000104740.4,1,protein_coding
ENSDARG00000003090,ENSDARG00000003090.7,ENSDART00000019701,ENSDART00000019701.5,1,protein_coding
ENSDARG00000092218,ENSDARG00000092218.3,ENSDART00000145537,ENSDART00000145537.3,1,protein_coding
ENSDARG00000052703,ENSDARG00000052703.4,ENSDART00000074604,ENSDART00000074604.4,1,protein_coding
ENSDARG00000104413,ENSDARG00000104413.2,ENSDART00000162875,ENSDART00000162875.2,1,protein_coding
ENSDARG00000008697,ENSDARG00000008697.10,ENSDART00000024415,ENSDART00000024415.9,1,protein_coding
ENSDARG00000015292,ENSDARG00000015292.7,ENSDART00000005893,ENSDART00000005893.7,1,protein_coding
ENSDARG00000012944,ENSDARG00000012944.12,ENSDART00000126873,ENSDART00000126873.4,1,protein_coding
ENSDARG00000045562,ENSDARG00000045562.7,ENSDART00000144859,ENSDART00000144859.3,1,protein_coding
ENSDARG00000077567,ENSDARG00000077567.4,ENSDART00000109891,ENSDART00000109891.4,1,protein_coding
ENSDARG00000098868,ENSDARG00000098868.2,ENSDART00000171687,ENSDART00000171687.2,1,protein_coding
ENSDARG00000097224,ENSDARG00000097224.3,ENSDART00000156828,ENSDART00000156828.2,1,protein_coding
ENSDARG00000041080,ENSDARG00000041080.4,ENSDART00000060193,ENSDART00000060193.4,1,protein_coding
ENSDARG00000078859,ENSDARG00000078859.3,ENSDART00000109464,ENSDART00000109464.3,1,protein_coding
ENSDARG00000103589,ENSDARG00000103589.2,ENSDART00000166476,ENSDART00000166476.2,1,protein_coding
ENSDARG00000090949,ENSDARG00000090949.4,ENSDART00000109315,ENSDART00000109315.4,1,protein_coding
ENSDARG00000018281,ENSDARG00000018281.8,ENSDART00000003748,ENSDART00000003748.8,1,protein_coding
ENSDARG00000087659,ENSDARG00000087659.5,ENSDART00000130931,ENSDART00000130931.3,1,protein_coding
ENSDARG00000043004,ENSDARG00000043004.9,ENSDART00000063137,ENSDART00000063137.8,1,protein_coding
ENSDARG00000052330,ENSDARG00000052330.8,ENSDART00000074161,ENSDART00000074161.7,1,protein_coding
ENSDARG00000100256,ENSDARG00000100256.3,ENSDART00000157643,ENSDART00000157643.2,1,protein_coding
ENSDARG00000102555,ENSDARG00000102555.2,ENSDART00000165186,ENSDART00000165186.2,1,protein_coding
ENSDARG00000053200,ENSDARG00000053200.7,ENSDART00000075176,ENSDART00000075176.7,1,protein_coding
ENSDARG00000105176,ENSDARG00000105176.2,ENSDART00000167632,ENSDART00000167632.2,1,protein_coding
ENSDARG00000017107,ENSDARG00000017107.8,ENSDART00000026635,ENSDART00000026635.7,1,protein_coding
ENSDARG00000036065,ENSDARG00000036065.6,ENSDART00000103940,ENSDART00000103940.4,1,protein_coding
ENSDARG00000036456,ENSDARG00000036456.7,ENSDART00000141657,ENSDART00000141657.2,1,protein_coding
ENSDARG00000073743,ENSDARG00000073743.3,ENSDART00000099863,ENSDART00000099863.4,1,protein_coding
ENSDARG00000045308,ENSDARG00000045308.8,ENSDART00000128595,ENSDART00000128595.3,1,protein_coding
ENSDARG00000055889,ENSDARG00000055889.5,ENSDART00000078297,ENSDART00000078297.5,1,protein_coding
ENSDARG00000095200,ENSDARG00000095200.4,ENSDART00000150390,ENSDART00000150390.2,1,protein_coding
ENSDARG00000005078,ENSDARG00000005078.10,ENSDART00000013768,ENSDART00000013768.10,1,protein_coding
ENSDARG00000074869,ENSDARG00000074869.5,ENSDART00000109634,ENSDART00000109634.4,1,protein_coding
ENSDARG00000054170,ENSDARG00000054170.8,ENSDART00000076321,ENSDART00000076321.5,1,protein_coding
ENSDARG00000105013,ENSDARG00000105013.2,ENSDART00000168041,ENSDART00000168041.2,1,protein_coding
ENSDARG00000019969,ENSDARG00000019969.12,ENSDART00000174087,ENSDART00000174087.2,1,protein_coding
ENSDARG00000102846,ENSDARG00000102846.2,ENSDART00000163664,ENSDART00000163664.2,1,protein_coding
ENSDARG00000067848,ENSDARG00000067848.6,ENSDART00000097753,ENSDART00000097753.6,1,protein_coding
ENSDARG00000021033,ENSDARG00000021033.8,ENSDART00000037401,ENSDART00000037401.7,1,protein_coding
ENSDARG00000004840,ENSDARG00000004840.13,ENSDART00000145459,ENSDART00000145459.3,1,protein_coding
ENSDARG00000061348,ENSDARG00000061348.6,ENSDART00000087410,ENSDART00000087410.5,1,protein_coding
ENSDARG00000090557,ENSDARG00000090557.5,ENSDART00000172613,ENSDART00000172613.2,1,protein_coding
ENSDARG00000030537,ENSDARG00000030537.7,ENSDART00000036668,ENSDART00000036668.6,1,protein_coding
ENSDARG00000036136,ENSDARG00000036136.7,ENSDART00000052474,ENSDART00000052474.6,1,protein_coding
ENSDARG00000030803,ENSDARG00000030803.9,ENSDART00000049633,ENSDART00000049633.6,1,protein_coding
ENSDARG00000105455,ENSDARG00000105455.2,ENSDART00000173170,ENSDART00000173170.2,1,protein_coding
ENSDARG00000075517,ENSDARG00000075517.6,ENSDART00000111074,ENSDART00000111074.5,1,protein_coding
